ID,CardID,rooms
201B34,0x109f4f64b6d3c44,"1,1,1,0,0,0"
201B35,0x11baa500db771fd,"0,1,0,0,1,0"
201B36,0x58283460abde22,"0,0,1,0,1,1"
201B37,0xe66616bf30d06f,"0,0,1,0,1,0"
201B38,0x796a0dfc546756,"1,0,0,1,1,0"
201B39,0x15248a2bec60794,"0,1,0,0,0,0"
201B40,0x318fca98b74a2b,"1,0,1,1,0,1"
201B41,0x12b5ccd7fecb8c4,"1,1,0,1,0,1"
201B42,0x11467d2c1a3cde6,"0,1,0,1,0,1"
201B43,0x7e3977d346b0b8,"1,0,1,1,0,1"
201B44,0xb1725b9ddf825,"0,0,0,1,0,0"
201B45,0xd179dd2827168b,"0,1,0,0,0,1"
201B46,0x125e2e4f3d438b8,"1,0,1,1,0,0"
201B47,0x7d6a6034cf3d90,"1,0,0,0,0,0"
201B48,0x14918b877979d8,"0,0,1,1,0,0"
201B49,0x131d57a003b99d1,"0,1,1,0,1,0"
201A0,0xf14757f961f81,"0,0,0,0,1,0"
201A1,0x41d02893383aea,"1,0,0,1,0,1"
201A2,0x690a0bed0d25d9,"0,0,0,1,1,0"
201A3,0xf311f779cafb2c,"0,1,0,0,1,0"
201A4,0xf8095cbe5bd1f7,"1,0,1,0,1,0"
201A5,0x410500107b045c,"0,0,1,0,0,0"
201A6,0x6f2dd3094222d4,"0,0,0,0,1,0"
201A7,0x3f27f8fbdf56fc,"0,0,0,1,0,0"
201A8,0x15bd1232d3f55ab,"0,0,0,0,0,0"
201A9,0xa014d1a94e8784,"1,1,0,1,1,0"
201A10,0x14bfe095fa585fb,"1,0,1,1,0,1"
201A11,0x161183797d2ac44,"1,1,1,1,1,0"
201A12,0x8ec779e9049c63,"1,0,1,0,1,1"
201A13,0x5e2151727aeaca,"1,0,1,1,0,1"
201A14,0x1561162b33e7149,"0,0,0,1,0,0"
201A15,0x8a35780dd72eb4,"1,1,0,1,1,0"
201A16,0x6b716292c96b72,"1,0,1,1,0,1"
201A17,0x87778d234894b9,"1,1,1,1,0,1"
201A18,0x8a0762ab4f676c,"1,0,1,1,0,1"
201A19,0xe44b816e165362,"1,1,0,1,0,0"
201A20,0x675d18676be0e2,"1,1,1,1,0,1"
201A21,0xfa9c5bed4e56b6,"0,1,1,1,1,0"
201A22,0x6eeb637324f710,"1,1,1,1,1,1"
201A23,0x97363e9f008483,"1,0,0,0,1,0"
201A24,0xccc73554da5ab3,"1,1,0,1,1,1"
201A25,0xd77ac7aa0e71c8,"0,1,0,0,0,1"
201A26,0x921fbda62549d8,"1,0,1,1,1,0"
201A27,0xcde02c18045078,"0,0,0,1,0,0"
201A28,0x80bced5168b7cd,"0,1,1,0,0,0"
201A29,0x7d1197ccb93731,"1,0,0,0,1,0"
201A30,0x4b28df1651e6e6,"0,0,0,1,0,1"
201A31,0x2b8d04501b936a,"1,1,0,1,1,1"
201A32,0xeb9e3210f7881b,"1,1,1,0,0,1"
201A33,0xdb4b3e0f02c007,"1,0,0,1,0,0"
201A34,0xc1be1cb46afda6,"1,1,0,0,0,1"
201A35,0x11e3a095436a34,"1,0,0,1,1,1"
201A36,0x99cd10e9280b7,"0,0,1,0,1,1"
201A37,0xe147def3455a2d,"1,0,1,1,0,1"
201A38,0xe9d8e70419ca9b,"0,1,0,1,0,0"
201A39,0xed172cb991a422,"1,1,0,0,1,0"
201A40,0x10a037fb116ac0a,"1,0,0,0,1,1"
201A41,0x64cec1eea83e1a,"1,0,1,1,0,0"
201A42,0x611e3d6907d0b,"0,1,0,1,1,0"
201A43,0x2595c78a3025d2,"0,1,0,0,1,0"
201A44,0x1080a74f8b01172,"1,0,0,0,0,1"
201A45,0x4f181623a283d7,"1,1,1,0,0,1"
201A46,0x91b3175be2172e,"1,1,0,1,1,1"
201A47,0x12e570f4e299498,"1,1,1,0,0,0"
201A48,0xd5a39cfaa76539,"0,1,1,0,1,0"
201A49,0x4073e8c14f60b3,"0,0,0,1,0,1"
201C0,0x6a387bb064f416,"0,1,1,0,0,0"
201C1,0xa4607cd802850b,"0,0,1,1,1,1"
201C2,0x988212272eb2b1,"1,0,1,0,0,0"
201C3,0x9abf943c373a53,"0,0,0,1,1,1"
201C4,0xc1e8038ca54fa3,"1,0,1,1,1,0"
201C5,0xfed391983ae2c8,"1,1,1,1,0,1"
201C6,0xbb43f3e4b2f36d,"0,1,1,1,0,1"
201C7,0x142945f8be9274f,"0,0,0,1,1,0"
201C8,0x6dcd39cb98dcfd,"0,0,0,1,0,0"
201C9,0xe8c401618d588,"1,1,0,1,1,0"
201C10,0xfa9fee96365f0b,"1,1,0,0,0,1"
201C11,0x5a65f9616b9050,"1,0,0,1,1,0"
201C12,0x4a50e7fb0e7cfa,"1,0,1,0,0,1"
201C13,0x140da2f956feb51,"1,1,0,0,1,1"
201C14,0x5a228a884c3e85,"0,1,0,0,0,0"
201C15,0x1da083827189f3,"1,0,1,1,1,0"
201C16,0x155c9b8ad2a53ae,"1,1,0,1,0,1"
201C17,0x8075807a981d1f,"0,1,1,0,1,1"
201C18,0x8726d4cbf065c3,"1,0,1,0,1,1"
201C19,0xdbfa281b355ee6,"1,1,0,0,1,1"
201C20,0x13e099e770e5b85,"1,0,1,1,0,0"
201C21,0x1118711f0691a68,"0,1,0,0,1,1"
201C22,0x147969ecb8311e8,"0,0,0,0,1,1"
201C23,0xe6d0950d0b1e5b,"1,0,0,0,1,0"
201C24,0x3adcd698f72b00,"1,0,0,1,1,0"
201C25,0x21926b1a9742d2,"1,1,1,0,0,1"
201C26,0xf667a3d6837643,"0,0,0,1,1,1"
201C27,0xb7b5f79d49be8b,"1,1,1,1,0,1"
201C28,0x768260c924733b,"0,0,0,0,0,0"
201C29,0x14e66a2d2ef10dd,"1,0,1,1,0,0"
201C30,0xc97a1816ec9085,"0,0,0,0,0,0"
201C31,0xb9e5f7cd493ffa,"1,1,1,0,1,0"
201C32,0x617ab0948be316,"0,1,0,0,1,0"
201C33,0x3565d97475db87,"1,0,1,0,0,0"
201C34,0x13afa620e16df18,"0,1,0,1,1,1"
201C35,0xc9a7403000f960,"1,1,1,0,1,1"
201C36,0x8ef2577dd87f9e,"1,0,0,0,1,1"
201C37,0x6a52abcb10303d,"1,0,1,0,1,0"
201C38,0x116c1cc3be5b26f,"0,0,0,0,0,0"
201C39,0x6e23fe40560a1f,"0,0,1,1,1,0"
201C40,0x15e658d55495555,"1,1,1,0,0,1"
201C41,0xf4d42a6572ef77,"0,0,0,0,0,1"
201C42,0x278ed4dd279ff9,"1,1,0,0,0,0"
201C43,0xe39c1f5675cbea,"0,0,1,0,0,0"
201C44,0xde2c88c7ee6d41,"0,1,0,0,0,1"
201C45,0x138788ddb613e3a,"0,1,0,1,1,1"
201C46,0xecf34500756047,"0,0,0,1,0,1"
201C47,0xf1d467049ca611,"0,1,0,0,1,0"
201C48,0xfc9ad7e6cbeea0,"1,0,1,0,1,1"
201C49,0x5d83f9c9e8d5f2,"1,1,0,1,0,0"
202B0,0x2c93d55e00a379,"1,0,1,1,1,0"
202B1,0xeaad983e92fe84,"0,1,1,1,0,1"
202B2,0x56fb4cc72a9ce9,"1,1,1,0,0,1"
202B3,0x8fa71058634ad7,"1,0,0,1,1,0"
202B4,0x156238080d78bcc,"1,1,0,1,1,0"
202B5,0x815cf51cd6034e,"0,0,1,0,1,0"
202B6,0x126e000169f96d9,"1,0,1,0,0,1"
202B7,0x47b853ed73e3a8,"0,0,1,1,0,1"
202B8,0xfc7c60831f0c8e,"1,1,1,0,1,1"
202B9,0x13222066b1063d9,"1,0,1,0,0,1"
202B10,0xa838532e268c80,"0,0,1,0,1,0"
202B11,0xca0e6462e428c3,"0,0,0,0,1,0"
202B12,0x2f05ca6f72396a,"1,1,1,1,1,1"
202B13,0x655978d3ead753,"0,1,1,0,1,1"
202B14,0x6583263dbe2dba,"1,0,1,0,1,0"
202B15,0xbe23433f5fadef,"0,0,0,0,0,1"
202B16,0xb310bc429b1381,"1,0,1,0,0,0"
202B17,0xbe4bbcca2380ea,"1,0,0,0,0,1"
202B18,0x11d21ea2f73fdfa,"0,0,0,1,1,1"
202B19,0x5aaac36d197d2d,"1,0,0,1,0,0"
202B20,0xf32d168d94f0ab,"0,0,0,1,0,0"
202B21,0x31ce9171c979c9,"0,0,0,0,1,1"
202B22,0xcf0d76765e0acc,"0,1,0,0,0,1"
202B23,0x646bb856f964f,"1,1,0,0,1,1"
202B24,0x6d7cfee6c89cf1,"0,1,1,0,0,0"
202B25,0xe2be828fede807,"1,1,1,0,1,0"
202B26,0x110eb0b9d9bd82b,"0,0,0,1,1,0"
202B27,0xa13cd105d03499,"0,1,1,0,1,1"
202B28,0xc7dd7b47cfcb9a,"0,1,0,0,1,1"
202B29,0x112152410e60e76,"1,0,1,1,1,1"
202B30,0xb828570394eee9,"0,1,0,1,1,1"
202B31,0x22a3b491a178ed,"1,0,0,0,1,1"
202B32,0x8e9caee5da3c24,"1,0,0,0,0,0"
202B33,0x14e80ab0a94df50,"1,0,1,0,1,0"
202B34,0x10717edb2edcfd8,"0,0,0,0,1,1"
202B35,0x36e1e075240194,"0,1,1,0,0,0"
202B36,0x68b9d057cfacb2,"0,1,0,1,0,0"
202B37,0x11f0c9b39de2b7,"0,1,1,1,1,1"
202B38,0x12cd4a7364bd77b,"0,1,1,1,0,0"
202B39,0xcc85ac3ccdbd16,"0,0,1,1,1,1"
202B40,0x1031f2b943de995,"0,0,0,0,0,0"
202B41,0x2e5a6261883b0a,"1,1,1,0,1,0"
202B42,0x15c7b3490a9efbd,"0,0,0,0,1,1"
202B43,0x9e2080a94c112e,"0,0,0,0,1,0"
202B44,0x88707677c7a8b4,"0,0,0,0,0,1"
202B45,0x48d657cdac4ea3,"0,0,1,1,0,0"
202B46,0xc43719fcd463d2,"1,1,1,0,1,0"
202B47,0x104197e94013f95,"0,1,1,1,0,1"
202B48,0x1317ccbc441a8ed,"1,1,0,0,1,0"
202B49,0xd135fce09c2cc7,"0,1,1,1,0,1"
202A0,0xe667b393533f1f,"1,0,1,0,1,1"
202A1,0x1210c47e29533dc,"1,1,1,1,0,1"
202A2,0x6ba5e9b25b1255,"1,0,1,0,0,1"
202A3,0x15f802b9a3a8872,"1,0,0,0,0,1"
202A4,0xc4101b32a3a4e5,"1,0,1,0,1,1"
202A5,0x46b4908a7a2e3b,"1,0,0,1,0,1"
202A6,0x15eaad457c228da,"0,1,0,0,0,0"
202A7,0x7d2a770c2d8a04,"1,1,0,0,1,0"
202A8,0x10e36939ca6e420,"1,0,0,1,1,0"
202A9,0x14db7cfb31d47d2,"0,1,0,1,0,0"
202A10,0x11ec0b187602b27,"1,1,1,0,1,1"
202A11,0x138c194e1bf4882,"1,1,1,0,1,0"
202A12,0xc28a5f6583492d,"0,1,0,1,1,0"
202A13,0x735507bdd90c04,"1,1,0,1,1,1"
202A14,0x1297ba42cd5aa7a,"1,0,1,0,0,0"
202A15,0x11dab4f547cee29,"0,0,0,0,1,0"
202A16,0xaafd58f2b5f402,"0,1,0,0,1,1"
202A17,0xd565a76fbef323,"1,0,0,1,0,0"
202A18,0x11593f153536025,"0,1,0,1,0,0"
202A19,0x13791fa5c3648c,"1,0,0,1,1,1"
202A20,0x376655ba144311,"1,1,0,0,1,1"
202A21,0x1138cced3cb8730,"1,1,1,0,1,1"
202A22,0xe189cf8a28e546,"1,0,0,0,0,0"
202A23,0x136e03af5a8ae5,"0,1,0,0,1,1"
202A24,0x1246f488a8afb8a,"1,0,0,1,1,1"
202A25,0x15e10758683b23f,"1,1,0,1,0,1"
202A26,0xb9ced04443fc93,"1,0,0,0,0,0"
202A27,0xc8db0cff5eb683,"0,1,0,0,1,1"
202A28,0xe548017c2ac3a9,"0,1,0,1,1,1"
202A29,0x208eb0b423e802,"0,1,1,1,1,0"
202A30,0xd90854297ee02e,"1,1,1,1,0,1"
202A31,0x46362a994b7e9c,"1,0,1,0,1,0"
202A32,0x9527c94a7f0c66,"1,0,0,0,0,1"
202A33,0x12d8570044ba9e4,"1,1,0,0,1,1"
202A34,0x2f31b47723f18a,"0,1,1,0,0,1"
202A35,0x140a45e72e2da8,"1,0,1,1,0,1"
202A36,0x267e1ad10340bd,"1,1,1,0,0,0"
202A37,0xe5a18dd72bd56,"0,0,1,0,0,0"
202A38,0xb75e4ace684eea,"1,0,0,0,1,1"
202A39,0xb265b51e57f8db,"1,0,0,1,1,1"
202A40,0x5b3767dabb6fc9,"0,0,0,1,1,0"
202A41,0x79dda8c599bf20,"1,0,0,1,0,1"
202A42,0xfe2843d6d19ada,"0,1,0,0,1,0"
202A43,0x4f913aa8b39785,"1,0,0,0,1,1"
202A44,0x12188630879b5af,"0,1,1,0,0,0"
202A45,0xc2ddb2836d2887,"0,1,0,1,1,1"
202A46,0xe6dcb146e671b0,"1,0,0,1,0,1"
202A47,0x25213e7989ceab,"0,1,1,1,1,0"
202A48,0xb4d8cd23abe6bf,"0,0,1,0,1,0"
202A49,0xfd8e0e4a7f5dc9,"1,0,0,0,1,1"
202C0,0x1073a4ffed9df4d,"1,0,0,0,1,1"
202C1,0x91ee6bdc9fe2a3,"0,1,1,0,0,0"
202C2,0x872e6f807d9034,"0,0,1,0,0,0"
202C3,0xf61b538dce5673,"1,1,0,0,1,1"
202C4,0x5a42168caad8ef,"1,1,1,1,0,1"
202C5,0xb77debf7026b17,"0,0,0,1,1,1"
202C6,0x3dc0a7a381ccfa,"1,0,1,0,1,1"
202C7,0xba5f9d3c2d3d5c,"1,1,1,1,0,1"
202C8,0x1109248826d39d0,"1,1,1,1,0,1"
202C9,0x137aea9729b91da,"1,1,0,1,0,1"
202C10,0x8fdaffbe80acae,"0,0,0,0,0,1"
202C11,0xb4ee47fce28ca6,"0,1,0,1,0,0"
202C12,0xe6cd60d4de944,"0,1,1,1,1,0"
202C13,0x10d7325b690d6b9,"0,1,1,0,0,0"
202C14,0x5799eefd2857d9,"0,0,0,0,1,0"
202C15,0x25dbc40e62c859,"0,0,1,1,1,1"
202C16,0x8402fdfc85cf66,"1,1,0,1,0,0"
202C17,0x14e9cacbe8bb514,"0,0,0,0,0,0"
202C18,0xc8f7b9c5a5e64d,"0,0,1,0,1,1"
202C19,0x15dfa3073f03a46,"1,1,1,0,1,0"
202C20,0x94d99bb5741805,"1,0,1,0,0,0"
202C21,0x3eae42676484d7,"0,1,0,0,1,1"
202C22,0x10101064eaf9dfb,"1,0,0,1,0,1"
202C23,0xdb00ec6c75c08a,"0,1,1,1,0,1"
202C24,0x76bb1315b310cc,"1,1,0,1,0,1"
202C25,0x139117adc00675e,"1,0,0,1,0,1"
202C26,0xa3787fc5ab81e3,"0,0,0,0,1,1"
202C27,0x1391995ec3b97a7,"0,1,0,0,1,1"
202C28,0x15eaf05593dfc8f,"1,1,0,1,1,1"
202C29,0x97baf9734668a9,"1,0,1,0,0,1"
202C30,0x990e7b69f38fc0,"0,0,0,1,0,1"
202C31,0x5b2ecfa028b7a2,"0,1,0,1,1,0"
202C32,0xe01a1e46766b5e,"0,1,0,0,0,0"
202C33,0x138b936778fd19f,"1,0,1,0,0,1"
202C34,0x10fbd901660a41a,"1,0,1,0,1,1"
202C35,0xf9e1e90814b31d,"1,0,1,1,1,1"
202C36,0xe5bb8eb0a70df5,"0,1,0,1,1,0"
202C37,0x5e580a5797c91e,"0,1,0,0,0,0"
202C38,0xce81036cc42514,"1,1,0,0,1,1"
202C39,0xb0e50d29f27496,"1,0,0,0,1,1"
202C40,0x366426d3e189a1,"1,1,1,0,1,1"
202C41,0xf5e8d15fb0be56,"0,0,1,1,0,0"
202C42,0x5014727a3d590c,"1,1,0,1,1,0"
202C43,0x11a04d10d52a626,"0,1,0,0,0,0"
202C44,0x9e48ae7be96e00,"0,1,0,1,1,1"
202C45,0x96f441bd97fb28,"0,0,0,0,0,0"
202C46,0x89c121658c9022,"0,0,1,0,1,1"
202C47,0x1501d04bd507a1d,"1,1,1,1,0,1"
202C48,0xb7f94d130f8489,"0,0,1,0,1,1"
202C49,0x3202abc5e743fa,"1,0,1,0,1,0"
203B0,0x5a0c3cd0aa2ab3,"0,0,1,0,0,0"
203B1,0xd3003739f71950,"1,0,1,1,0,0"
203B2,0x11d0b5ddb685bb4,"1,0,1,1,0,1"
203B3,0xf73e9f98c43c54,"1,0,1,1,1,0"
203B4,0xc2fb669dc470b7,"0,0,0,0,0,1"
203B5,0x6149a708fd8a9e,"1,1,1,1,1,1"
203B6,0xd1936e43f813d7,"1,1,1,0,0,1"
203B7,0xdfb7375116447,"0,0,0,0,0,0"
203B8,0xdfd05fd208a067,"0,0,0,0,1,0"
203B9,0x117f7808e840bc6,"0,0,0,0,1,1"
203B10,0xa10775252d6ea3,"0,0,1,1,0,0"
203B11,0x13d3f5dae215a1b,"0,1,1,1,1,0"
203B12,0xe4d54c16ae9d2c,"0,1,1,0,0,1"
203B13,0x14a1d892d25ca17,"0,1,1,0,1,1"
203B14,0x9cb8e5d49ceb92,"1,1,0,0,1,1"
203B15,0x96f1cf1c04bb38,"0,0,1,1,0,1"
203B16,0xd3202b909aa35e,"1,1,0,1,1,0"
203B17,0x54107b2df5d3d,"0,1,1,0,1,1"
203B18,0x4923b37875324,"0,1,1,1,1,1"
203B19,0x726c86849a5250,"1,1,1,0,0,0"
203B20,0xea6ad284825068,"0,1,1,0,1,0"
203B21,0xb8e4cdc5c78902,"0,0,0,1,1,1"
203B22,0xb092f7d90d557f,"0,0,1,0,0,1"
203B23,0x53796f3871ba4f,"0,0,1,0,1,1"
203B24,0xa38fa98ec9e5ba,"1,0,1,1,0,1"
203B25,0xa2f9d643bb78dc,"1,1,0,1,1,1"
203B26,0xda8b4cf8dfddca,"0,0,0,1,1,0"
203B27,0x5b0362eae5b09,"0,0,1,1,0,1"
203B28,0x11373d0c07e58dd,"0,1,0,1,0,0"
203B29,0x13e76daf8a0c8f1,"1,0,1,0,1,1"
203B30,0x8f0dc669760541,"1,1,1,0,1,1"
203B31,0xcf675bad2c411d,"1,0,0,0,1,0"
203B32,0xa6c7b2ddfa8065,"1,0,1,1,1,0"
203B33,0x4d37f5ebf00180,"0,0,0,1,1,1"
203B34,0x15fbde8862180e5,"0,0,1,0,1,1"
203B35,0x4dbc4dc3410583,"1,0,1,1,1,0"
203B36,0x155cbab2f3a58b0,"0,0,0,0,0,0"
203B37,0xf367fc97d20ba7,"1,1,0,1,1,1"
203B38,0x106473437965ca,"1,1,1,0,0,1"
203B39,0xea4de1e71afc67,"0,0,1,1,1,0"
203B40,0x121d4a084de81e3,"0,1,1,0,0,1"
203B41,0x93fe47ed93e153,"0,1,0,1,1,0"
203B42,0x15dbdeb004a93c9,"1,0,1,0,1,0"
203B43,0x15b458508c1a8c3,"1,1,0,1,1,0"
203B44,0x13f88aeeba5d98b,"0,1,0,0,1,0"
203B45,0x695b2a69d8f561,"0,1,1,1,1,1"
203B46,0xe99d68457b7dbc,"1,0,1,1,0,0"
203B47,0xda905bde09b81,"0,1,0,0,1,1"
203B48,0x73ee7c36ac20ec,"1,0,1,1,1,0"
203B49,0x15286fce611b1d2,"0,1,1,1,0,1"
203A0,0xb4cea9ad6a6fa6,"1,1,0,0,1,1"
203A1,0x1290204dcc58015,"0,1,0,1,1,0"
203A2,0x157ea58cf57463c,"1,0,1,1,0,0"
203A3,0x570ff707a9e309,"0,1,0,0,0,1"
203A4,0x864f171d123d92,"1,1,1,0,1,0"
203A5,0xb9208ac40386ec,"0,1,0,0,1,0"
203A6,0x39cde98c7dc8b9,"1,1,1,1,1,0"
203A7,0x81bdf71ff73aee,"1,0,0,1,0,1"
203A8,0x10c6910af382ef1,"1,0,0,0,0,0"
203A9,0x10512b7f8cee07a,"0,0,1,1,1,1"
203A10,0xb4c1dc6a2a574c,"0,0,1,0,0,1"
203A11,0x1171a6055b48de3,"0,1,0,0,0,0"
203A12,0xb402e8b27f0f6c,"1,1,1,1,1,0"
203A13,0x6c51cc4c2963f8,"0,1,0,1,0,0"
203A14,0xeea97e0d788c7c,"1,1,0,1,0,0"
203A15,0x3e13677327ed03,"1,0,0,1,0,1"
203A16,0xb8c5f9c3a23827,"0,1,0,1,0,1"
203A17,0x7e20805ba92036,"1,0,0,1,0,0"
203A18,0x101f64024b0a7dd,"0,1,1,0,1,1"
203A19,0x13f8100b35f5b42,"1,1,0,1,1,1"
203A20,0x11d382b1a42a033,"1,0,1,0,0,1"
203A21,0x1080990bdf5e89a,"0,1,0,0,0,0"
203A22,0xa7ed9f04e82ada,"0,0,1,0,1,0"
203A23,0x119b4c4a67239f3,"0,0,1,0,0,1"
203A24,0x15a588514099c94,"1,0,1,0,1,1"
203A25,0x52897d05a94132,"1,0,1,1,1,1"
203A26,0xf373aaaee3c162,"0,1,0,0,1,1"
203A27,0x148af91fd446f52,"0,0,1,1,0,0"
203A28,0xc4fffbfe1feb21,"1,1,0,0,1,0"
203A29,0x4c5ff9c203b8c6,"0,1,0,1,0,1"
203A30,0x13abcd0228ba279,"0,1,0,1,0,1"
203A31,0x12b79f8b7d7468,"0,0,0,0,0,0"
203A32,0x96cfaa552bc8b0,"1,1,0,1,0,1"
203A33,0x3770f44f5a7700,"1,0,1,0,1,0"
203A34,0x119543855e4bb96,"1,0,1,0,1,0"
203A35,0x78ddf246eb5018,"0,0,1,0,1,1"
203A36,0xcf2aab2cf99cc4,"0,1,1,1,1,1"
203A37,0x398ccfdb213117,"0,0,0,1,0,0"
203A38,0x54f9241f389fed,"1,0,1,1,0,0"
203A39,0x4a4715e5d24617,"1,0,0,1,1,1"
203A40,0x1dc67cd89192f9,"1,1,1,1,1,0"
203A41,0x11bd2ffad3cb1a8,"1,0,1,1,1,0"
203A42,0xd03acf1fc54a5c,"1,1,1,1,1,0"
203A43,0xbd16b7b1cbea42,"0,1,1,0,0,0"
203A44,0x3a552e10c5408a,"1,1,1,1,0,1"
203A45,0x20e1e02ee8fd49,"0,0,1,1,1,1"
203A46,0xaaccedfc891de9,"1,1,0,0,0,0"
203A47,0x107b20db419f247,"0,0,1,0,0,1"
203A48,0x11b9f4047ac4045,"1,1,1,0,0,0"
203A49,0x119b10cb8a62,"0,1,0,1,1,0"
203C0,0x198399ffae9f9f,"1,1,1,1,0,0"
203C1,0x14e4e28b6b442e2,"0,0,1,0,1,0"
203C2,0x1604de32229c7fb,"0,1,1,0,1,1"
203C3,0x1557c4b0425c959,"1,0,0,0,1,0"
203C4,0x15fa0342f079f81,"0,1,0,1,1,0"
203C5,0x10c1bb1e17cce77,"1,1,1,1,0,1"
203C6,0x12c6489ef07fe3b,"0,0,1,1,1,1"
203C7,0x144192c546d5015,"0,0,0,0,1,1"
203C8,0x6ef43e67178e8a,"1,1,1,1,1,0"
203C9,0x1160394c3908bd4,"0,1,1,0,1,1"
203C10,0xe8e3cd2e8eb7d8,"0,0,0,0,1,0"
203C11,0xd5571c69952ce,"0,1,0,0,1,1"
203C12,0xd7ecd0452fa3de,"0,1,0,0,1,1"
203C13,0x110f61c615161f2,"1,0,0,0,1,1"
203C14,0x75e981cf453236,"1,0,1,1,1,0"
203C15,0x4a6e9b8c82138,"0,1,1,0,1,1"
203C16,0x2b92f10e568c93,"0,1,1,1,0,0"
203C17,0xed3ec279af0942,"1,1,1,0,0,0"
203C18,0x49a6382e1ec63a,"0,0,0,1,0,1"
203C19,0x41b1d8727a0ef8,"0,0,1,1,1,1"
203C20,0x720789a5141b70,"1,1,1,0,1,1"
203C21,0x48a0728fe9895e,"1,1,0,1,0,1"
203C22,0xba72d48386ae0d,"0,1,1,0,1,1"
203C23,0x266223e58c4363,"0,0,1,1,0,0"
203C24,0xb33e0ce4597c41,"1,0,0,0,1,0"
203C25,0x2fb7acbda66deb,"1,1,1,0,1,1"
203C26,0xa26c80bb432ca8,"1,1,0,0,1,0"
203C27,0x1f19f80b76ed4e,"0,1,1,1,1,1"
203C28,0x1335a5ae0c13255,"0,0,1,1,0,1"
203C29,0xfbebff747671cb,"1,1,0,0,1,1"
203C30,0x71168ee944136,"0,0,1,1,0,0"
203C31,0xfd4f3b075e8802,"1,1,1,0,1,1"
203C32,0x15a3f4f5fccec20,"0,1,0,1,1,0"
203C33,0x1105ed6502d5e9b,"1,0,1,1,0,1"
203C34,0xe899b372a4f450,"0,0,0,0,0,0"
203C35,0x28b70b7db8d2e3,"1,0,0,0,1,1"
203C36,0x14bce6df01541e0,"1,1,0,1,1,0"
203C37,0x40f183ca3c73de,"1,1,0,1,0,1"
203C38,0xd3875d8303191b,"0,1,1,1,0,1"
203C39,0xde8f2ed4fda0c2,"1,0,0,1,1,1"
203C40,0x5cf41702bf4b12,"0,1,1,1,0,1"
203C41,0xebc442b3fd38b4,"1,1,0,0,1,0"
203C42,0x109d9bb219adc4f,"1,0,0,0,0,0"
203C43,0xc1c797bc4e2c61,"0,0,1,1,1,1"
203C44,0x5ceb4d2fc1ee12,"0,0,0,0,0,1"
203C45,0xe5b8ff19bc3f6c,"1,1,0,1,0,0"
203C46,0x98e7067d309a61,"0,0,1,0,0,0"
203C47,0xe8aa1537ee76ff,"1,1,0,1,0,0"
203C48,0x1567a386959ca47,"1,0,0,0,1,1"
203C49,0xdf89bfca6d7f9,"0,0,1,1,1,1"
851B0,0x351446efde5d53,"0,0,1,1,1,1"
851B1,0x29467c264f261b,"1,0,0,0,0,0"
851B2,0xad9afaae703258,"1,0,1,0,0,0"
851B3,0x111f194d19369b,"1,1,1,0,1,1"
851B4,0xafb3c07260a602,"0,1,0,0,0,0"
851B5,0x128efbd82295f13,"1,1,1,0,1,0"
851B6,0x13f5730b6f4c9de,"0,1,1,1,0,0"
851B7,0x10fe39c8a79c1c8,"0,0,1,0,0,1"
851B8,0xcd61b711fed80,"0,0,1,1,0,1"
851B9,0x90fd0ab7469a9a,"1,1,1,0,1,1"
851B10,0x15b64c09d483e01,"1,0,1,0,1,1"
851B11,0xaece1debce0396,"1,0,0,1,0,0"
851B12,0x465a0398ed688c,"0,1,0,1,1,1"
851B13,0xc5485f2500957c,"1,1,1,1,1,0"
851B14,0x7e538c1ee50871,"0,0,0,0,1,0"
851B15,0x132bc1c55c5084c,"1,1,1,1,1,1"
851B16,0x3d81b48ecc51f8,"1,0,0,0,0,0"
851B17,0xb765f7b882ea1e,"1,0,1,0,1,0"
851B18,0x307a6118c6b5c9,"0,0,0,1,0,0"
851B19,0x1271deb77f714b0,"0,1,1,0,1,0"
851B20,0x3ebaa5b88c6c55,"0,0,1,1,0,0"
851B21,0x2709539c259062,"1,0,1,0,1,0"
851B22,0x2b1b7df251ec36,"0,0,1,1,0,0"
851B23,0x7dd14eb76595aa,"0,1,0,1,1,1"
851B24,0x11d3402a2d1eaca,"1,0,1,0,0,0"
851B25,0x8f3914e58f65fb,"0,1,0,1,0,1"
851B26,0x10b70b24842c0e6,"1,1,0,0,0,0"
851B27,0x3a015f949512b8,"0,1,1,0,0,0"
851B28,0xc93cf184ba1389,"0,0,1,1,1,1"
851B29,0x14cb8416d13774e,"1,0,1,1,0,1"
851B30,0x5ab57154d5ecb7,"0,0,0,0,0,1"
851B31,0x2d303612e98f7b,"0,0,0,1,1,0"
851B32,0x1442b8f536fa41a,"1,1,0,0,1,1"
851B33,0x1e3c9c08cc4804,"0,0,1,0,0,1"
851B34,0x1307c772a036dc3,"1,0,0,0,1,0"
851B35,0xe4731798155e5c,"1,1,1,0,0,0"
851B36,0x8a62ccf7e162,"0,0,1,0,1,0"
851B37,0x9b9c750413915a,"0,1,1,0,1,0"
851B38,0x1211466c98c7790,"1,0,1,1,0,0"
851B39,0x5cdd958e262b94,"0,1,1,0,0,1"
851B40,0x40829f76048cbb,"1,1,0,1,0,0"
851B41,0x153d47eedca7a62,"1,1,1,0,0,1"
851B42,0x83132922c0d255,"1,1,1,1,1,0"
